Source,Target,Weight
600375,002239,0
600375,002252,1
600375,002265,1
600375,002363,1
600375,002510,1
600375,002581,1
600375,002646,1
600375,002653,1
600375,002773,1
600375,002821,0
600375,002826,0
600375,300009,1
600375,300147,1
600375,300204,1
600375,300436,1
600375,300482,1
600375,300528,1
600375,300558,1
600375,300583,1
600375,300585,1
600375,300601,1
600375,600088,0
600375,600107,1
600375,600136,0
600375,600178,1
600375,600213,1
600375,600300,1
600375,600351,1
600375,600385,1
600375,600400,1
600375,600501,1
600375,600613,1
600375,600715,1
600375,600771,1
600375,600789,0
600375,600809,1
600375,600812,1
600375,600851,1
600375,603456,1
600380,002566,1
600380,002590,1
600380,600513,1
600380,600559,0
600380,603306,1
600380,603369,1
600380,603919,0
600385,000403,1
600385,000518,0
600385,000534,0
600385,000590,0
600385,000729,0
600385,000788,0
600385,002252,0
600385,002581,0
600385,002646,0
600385,002821,1
600385,300009,0
600385,300147,0
600385,300204,0
600385,300436,0
600385,300528,0
600385,300558,0
600385,300583,0
600385,300585,0
600385,300601,0
600385,600136,1
600385,600351,0
600385,600771,0
600385,600789,1
600385,600812,0
600385,600851,0
600398,000030,1
600398,000338,0
600398,000581,1
600398,000848,1
600398,000869,1
600398,000951,0
600398,000999,0
600398,002003,1
600398,002048,1
600398,002102,1
600398,002737,1
600398,300497,1
600398,600056,0
600398,600177,1
600398,600252,0
600398,600420,0
600398,600479,0
600398,600557,1
600398,600742,0
600398,600781,1
600398,601965,1
600398,603035,0
600398,603198,1
600398,603518,1
600398,603808,0
600398,603839,1
600400,000403,1
600400,000790,0
600400,000860,0
600400,002510,0
600400,002773,0
600400,300482,0
600400,600519,1
600418,000403,1
600418,000518,0
600418,000534,0
600418,000550,0
600418,000590,0
600418,000729,0
600418,000788,0
600418,000800,0
600418,000868,0
600418,000929,0
600418,000931,0
600418,000957,0
600418,002030,0
600418,002101,0
600418,002118,0
600418,002213,0
600418,002239,1
600418,002252,0
600418,002265,0
600418,002291,0
600418,002355,0
600418,002411,1
600418,002488,0
600418,002562,0
600418,002581,0
600418,002594,0
600418,002612,0
600418,002646,0
600418,002675,0
600418,002693,0
600418,002708,0
600418,002715,0
600418,002725,0
600418,002817,1
600418,002821,1
600418,002826,1
600418,300009,0
600418,300110,0
600418,300142,0
600418,300147,0
600418,300204,0
600418,300239,0
600418,300267,0
600418,300289,0
600418,300357,0
600418,300436,0
600418,300528,0
600418,300534,0
600418,300558,0
600418,300573,0
600418,300583,0
600418,300585,0
600418,300601,0
600418,600084,0
600418,600088,1
600418,600107,0
600418,600136,1
600418,600166,0
600418,600178,0
600418,600201,0
600418,600213,0
600418,600267,0
600418,600276,0
600418,600300,0
600418,600303,1
600418,600351,0
600418,600375,1
600418,600385,0
600418,600501,0
600418,600543,0
600418,600573,0
600418,600616,0
600418,600698,0
600418,600715,0
600418,600771,0
600418,600789,1
600418,600812,0
600418,600851,0
600418,601127,0
600418,601718,0
600418,603168,0
600418,603566,1
600418,603658,1
600418,603718,0
600420,000030,1
600420,000338,0
600420,000848,1
600420,000951,0
600420,000999,0
600420,002102,1
600420,600056,0
600420,600252,0
600420,600479,0
600420,600557,1
600420,600742,0
600420,601965,1
600420,603035,0
600420,603198,1
600420,603808,0
600422,000156,1
600422,000513,1
600422,000848,1
600422,002019,1
600422,002126,1
600422,002275,0
600422,002304,1
600422,002603,1
600422,002688,1
600422,002755,0
600422,300039,1
600422,300194,1
600422,300428,0
600422,300580,0
600422,600196,1
600422,600211,0
600422,600380,1
600422,600535,1
600422,600557,1
600422,600559,1
600422,600699,1
600422,600702,0
600422,601965,1
600422,603166,1
600422,603198,1
600422,603306,0
600422,603919,1
600436,000403,1
600436,000572,1
600436,000597,1
600436,000665,0
600436,000790,0
600436,000799,1
600436,000813,0
600436,000860,0
600436,000989,1
600436,002007,1
600436,002166,0
600436,002239,1
600436,002363,0
600436,002390,1
600436,002411,1
600436,002424,0
600436,002433,1
600436,002448,1
600436,002485,0
600436,002510,0
600436,002568,0
600436,002593,1
600436,002644,1
600436,002653,0
600436,002762,0
600436,002773,0
600436,002817,1
600436,002821,1
600436,002826,1
600436,300158,1
600436,300233,1
600436,300251,1
600436,300291,0
600436,300363,0
600436,300482,0
600436,300507,0
600436,600085,1
600436,600088,1
600436,600132,1
600436,600136,1
600436,600161,0
600436,600195,1
600436,600216,1
600436,600222,1
600436,600303,1
600436,600375,1
600436,600400,0
600436,600519,1
600436,600521,1
600436,600523,0
600436,600600,1
600436,600613,0
600436,600789,1
600436,600809,0
600436,600960,0
600436,601595,1
600436,601689,0
600436,603456,0
600436,603566,1
600436,603658,1
600479,000030,1
600479,000338,0
600479,000848,1
600479,000951,0
600479,002102,1
600479,600252,0
600479,600557,1
600479,600742,0
600479,601965,1
600479,603035,0
600479,603808,0
600480,000030,1
600480,000423,0
600480,000625,0
600480,000760,0
600480,000802,0
600480,000892,0
600480,000908,0
600480,000927,0
600480,000981,0
600480,002102,1
600480,002370,0
600480,002435,0
600480,002437,0
600480,002445,0
600480,002703,0
600480,002740,0
600480,002765,0
600480,300006,0
600480,300111,0
600480,300133,0
600480,300176,0
600480,300336,0
600480,300439,0
600480,600189,0
600480,600238,0
600480,603009,0
600480,603555,0
600488,000153,1
600488,000538,1
600488,000559,1
600488,000568,1
600488,000572,1
600488,000596,0
600488,000597,1
600488,000700,0
600488,000739,1
600488,000799,1
600488,000858,1
600488,000915,0
600488,000919,1
600488,000952,1
600488,000989,1
600488,002007,1
600488,002022,1
600488,002038,1
600488,002107,0
600488,002287,0
600488,002294,1
600488,002317,0
600488,002328,1
600488,002343,0
600488,002365,0
600488,002390,1
600488,002393,1
600488,002412,1
600488,002422,1
600488,002433,1
600488,002434,0
600488,002448,1
600488,002503,0
600488,002536,0
600488,002566,1
600488,002569,0
600488,002590,1
600488,002593,1
600488,300005,0
600488,300026,1
600488,300119,1
600488,300122,0
600488,300158,1
600488,300233,1
600488,300251,1
600488,300258,1
600488,300294,0
600488,300304,1
600488,300381,0
600488,300434,1
600488,300452,1
600488,300463,1
600488,300485,1
600488,300501,1
600488,300584,0
600488,600059,0
600488,600085,1
600488,600132,1
600488,600195,1
600488,600216,1
600488,600299,1
600488,600513,1
600488,600519,1
600488,600521,1
600488,600594,1
600488,600600,1
600488,600671,0
600488,600686,1
600488,600779,0
600488,600867,0
600488,600977,1
600488,601579,1
600488,601595,1
600488,601799,0
600488,603006,1
600488,603089,1
600488,603158,1
600488,603239,0
600488,603358,1
600488,603369,1
600488,603567,1
600488,603997,1
600501,000403,1
600501,000518,0
600501,000534,0
600501,000590,0
600501,000729,0
600501,000788,0
600501,000957,0
600501,002239,1
600501,002252,0
600501,002581,0
600501,002646,0
600501,002821,1
600501,300009,0
600501,300147,0
600501,300204,0
600501,300436,0
600501,300528,0
600501,300558,0
600501,300583,0
600501,300585,0
600501,300601,0
600501,600136,1
600501,600351,0
600501,600385,0
600501,600771,0
600501,600789,1
600501,600812,0
600501,600851,0
600513,002566,0
600513,600559,1
600513,603919,1
600518,000030,1
600518,000423,0
600518,000566,0
600518,000581,1
600518,000625,0
600518,000752,0
600518,000760,0
600518,000766,0
600518,000802,0
600518,000892,0
600518,000908,0
600518,000927,0
600518,000980,0
600518,000981,0
600518,002048,1
600518,002102,1
600518,002198,0
600518,002219,0
600518,002269,0
600518,002284,0
600518,002349,0
600518,002370,0
600518,002435,0
600518,002437,0
600518,002445,0
600518,002486,0
600518,002502,0
600518,002592,0
600518,002656,0
600518,002662,0
600518,002703,0
600518,002739,0
600518,002740,0
600518,002750,0
600518,002765,0
600518,300006,0
600518,300027,0
600518,300086,0
600518,300100,0
600518,300108,0
600518,300111,0
600518,300133,0
600518,300176,0
600518,300182,0
600518,300199,0
600518,300336,0
600518,300439,0
600518,600129,0
600518,600146,0
600518,600177,1
600518,600189,0
600518,600199,0
600518,600227,0
600518,600238,0
600518,600365,0
600518,600480,0
600518,600530,0
600518,600572,0
600518,600781,1
600518,601777,0
600518,603009,0
600518,603555,0
600518,603779,0
600519,000790,1
600519,000860,1
600519,002510,1
600519,002773,1
600521,000700,1
600521,000790,1
600521,000799,0
600521,000813,1
600521,000860,1
600521,002166,1
600521,002287,1
600521,002317,1
600521,002363,1
600521,002365,1
600521,002390,0
600521,002433,0
600521,002434,1
600521,002510,1
600521,002536,1
600521,002568,1
600521,002653,1
600521,002762,1
600521,002773,1
600521,300005,1
600521,300158,0
600521,300233,0
600521,300251,0
600521,300363,1
600521,300482,1
600521,600059,1
600521,600085,0
600521,600132,0
600521,600161,1
600521,600195,0
600521,600216,0
600521,600400,1
600521,600519,0
600521,600613,1
600521,600671,1
600521,600809,1
600521,601689,1
600521,601799,1
600521,603239,1
600521,603456,1
600523,000403,1
600523,000790,0
600523,000799,1
600523,000813,0
600523,000860,0
600523,002166,0
600523,002239,1
600523,002363,0
600523,002390,1
600523,002433,1
600523,002510,0
600523,002568,0
600523,002653,0
600523,002762,0
600523,002773,0
600523,002817,1
600523,002821,1
600523,002826,1
600523,300158,1
600523,300233,1
600523,300251,1
600523,300363,0
600523,300482,0
600523,600085,1
600523,600088,1
600523,600132,1
600523,600136,1
600523,600161,0
600523,600195,1
600523,600216,1
600523,600375,1
600523,600400,0
600523,600519,1
600523,600521,1
600523,600613,0
600523,600789,1
600523,600809,0
600523,601689,0
600523,603456,0
600530,000030,1
600530,000423,0
600530,000566,0
600530,000581,1
600530,000625,0
600530,000760,0
600530,000766,0
600530,000802,0
600530,000892,0
600530,000908,0
600530,000927,0
600530,000981,0
600530,002048,1
600530,002102,1
600530,002198,0
600530,002219,0
600530,002370,0
600530,002435,0
600530,002437,0
600530,002445,0
600530,002486,0
600530,002502,0
600530,002656,0
600530,002662,0
600530,002703,0
600530,002740,0
600530,002750,0
600530,002765,0
600530,300006,0
600530,300100,0
600530,300111,0
600530,300133,0
600530,300176,0
600530,300336,0
600530,300439,0
600530,600146,0
600530,600177,1
600530,600189,0
600530,600199,0
600530,600238,0
600530,600365,0
600530,600480,0
600530,600572,0
600530,600781,1
600530,601777,0
600530,603009,0
600530,603555,0
600530,603779,0
600535,000156,0
600535,000513,0
600535,000538,1
600535,000858,1
600535,002019,0
600535,002022,1
600535,002294,1
600535,002304,0
600535,002566,1
600535,002590,1
600535,002603,0
600535,002688,0
600535,002755,1
600535,300026,1
600535,300039,0
600535,300119,1
600535,300428,1
600535,300485,1
600535,300580,1
600535,600196,0
600535,600211,1
600535,600380,0
600535,600513,1
600535,600559,0
600535,600594,1
600535,600702,1
600535,603006,1
600535,603166,0
600535,603306,1
600535,603369,1
600535,603567,1
600535,603919,0
600535,603997,1
600543,000403,1
600543,000518,0
600543,000534,0
600543,000590,0
600543,000729,0
600543,000788,0
600543,000929,0
600543,000931,0
600543,000957,0
600543,002239,1
600543,002252,0
600543,002265,0
600543,002488,0
600543,002581,0
600543,002646,0
600543,002715,0
600543,002821,1
600543,002826,1
600543,300009,0
600543,300110,0
600543,300142,0
600543,300147,0
600543,300204,0
600543,300436,0
600543,300528,0
600543,300534,0
600543,300558,0
600543,300583,0
600543,300585,0
600543,300601,0
600543,600088,1
600543,600107,0
600543,600136,1
600543,600178,0
600543,600213,0
600543,600300,0
600543,600351,0
600543,600375,1
600543,600385,0
600543,600501,0
600543,600715,0
600543,600771,0
600543,600789,1
600543,600812,0
600543,600851,0
600543,601718,0
600543,603168,0
600543,603718,0
600557,000848,0
600557,000951,1
600557,600252,1
600557,600742,1
600557,601965,0
600557,603035,1
600557,603306,1
600557,603808,1
600566,000030,1
600566,000338,0
600566,000581,1
600566,000623,0
600566,000650,0
600566,000756,1
600566,000848,1
600566,000869,1
600566,000951,0
600566,000999,0
600566,002003,1
600566,002020,0
600566,002029,0
600566,002048,1
600566,002102,1
600566,002283,0
600566,002406,0
600566,002563,1
600566,002687,1
600566,002737,1
600566,300432,0
600566,300497,1
600566,600056,0
600566,600062,0
600566,600066,1
600566,600104,0
600566,600177,1
600566,600197,1
600566,600252,0
600566,600329,1
600566,600398,0
600566,600420,0
600566,600479,0
600566,600557,1
600566,600741,0
600566,600742,0
600566,600750,0
600566,600781,1
600566,601965,1
600566,603035,0
600566,603198,1
600566,603518,1
600566,603808,0
600566,603839,1
600566,603858,0
600568,000030,1
600568,000423,0
600568,000566,0
600568,000581,1
600568,000625,0
600568,000752,0
600568,000760,0
600568,000766,0
600568,000802,0
600568,000892,0
600568,000908,0
600568,000927,0
600568,000980,0
600568,000981,0
600568,002048,1
600568,002071,0
600568,002102,1
600568,002198,0
600568,002219,0
600568,002269,0
600568,002284,0
600568,002349,0
600568,002370,0
600568,002435,0
600568,002437,0
600568,002445,0
600568,002486,0
600568,002502,0
600568,002592,0
600568,002656,0
600568,002662,0
600568,002703,0
600568,002739,0
600568,002740,0
600568,002750,0
600568,002765,0
600568,300006,0
600568,300027,0
600568,300086,0
600568,300100,0
600568,300108,0
600568,300111,0
600568,300133,0
600568,300176,0
600568,300182,0
600568,300199,0
600568,300336,0
600568,300426,0
600568,300439,0
600568,600129,0
600568,600146,0
600568,600177,1
600568,600189,0
600568,600199,0
600568,600227,0
600568,600238,0
600568,600365,0
600568,600480,0
600568,600518,0
600568,600530,0
600568,600572,0
600568,600781,1
600568,601777,0
600568,603009,0
600568,603555,0
600568,603779,0
600572,000030,1
600572,000423,0
600572,000581,1
600572,000625,0
600572,000760,0
600572,000802,0
600572,000892,0
600572,000908,0
600572,000927,0
600572,000981,0
600572,002102,1
600572,002370,0
600572,002435,0
600572,002437,0
600572,002445,0
600572,002486,0
600572,002703,0
600572,002740,0
600572,002765,0
600572,300006,0
600572,300100,0
600572,300111,0
600572,300133,0
600572,300176,0
600572,300336,0
600572,300439,0
600572,600146,0
600572,600189,0
600572,600199,0
600572,600238,0
600572,600365,0
600572,600480,0
600572,600781,1
600572,603009,0
600572,603555,0
600573,000403,1
600573,000518,0
600573,000534,0
600573,000550,0
600573,000590,0
600573,000729,0
600573,000788,0
600573,000800,0
600573,000868,0
600573,000929,0
600573,000931,0
600573,000957,0
600573,002030,0
600573,002101,0
600573,002118,0
600573,002239,1
600573,002252,0
600573,002265,0
600573,002355,0
600573,002488,0
600573,002562,0
600573,002581,0
600573,002594,0
600573,002612,0
600573,002646,0
600573,002675,0
600573,002693,0
600573,002708,0
600573,002715,0
600573,002817,1
600573,002821,1
600573,002826,1
600573,300009,0
600573,300110,0
600573,300142,0
600573,300147,0
600573,300204,0
600573,300239,0
600573,300267,0
600573,300436,0
600573,300528,0
600573,300534,0
600573,300558,0
600573,300583,0
600573,300585,0
600573,300601,0
600573,600088,1
600573,600107,0
600573,600136,1
600573,600178,0
600573,600213,0
600573,600267,0
600573,600276,0
600573,600300,0
600573,600303,1
600573,600351,0
600573,600375,1
600573,600385,0
600573,600501,0
600573,600543,0
600573,600698,0
600573,600715,0
600573,600771,0
600573,600789,1
600573,600812,0
600573,600851,0
600573,601718,0
600573,603168,0
600573,603566,1
600573,603718,0
600594,000156,1
600594,002294,0
600594,002317,1
600594,002536,1
600594,002566,0
600594,002590,0
600594,002603,1
600594,300039,1
600594,300119,0
600594,300485,0
600594,600059,1
600594,600380,1
600594,600513,0
600594,600559,1
600594,601799,1
600594,603166,1
600594,603369,0
600594,603919,1
600594,603997,0
600600,000596,1
600600,000597,0
600600,000700,1
600600,000790,1
600600,000799,0
600600,000813,1
600600,000860,1
600600,000915,1
600600,000989,0
600600,002007,0
600600,002166,1
600600,002287,1
600600,002317,1
600600,002363,1
600600,002365,1
600600,002390,0
600600,002433,0
600600,002434,1
600600,002510,1
600600,002536,1
600600,002568,1
600600,002569,1
600600,002653,1
600600,002762,1
600600,002773,1
600600,300005,1
600600,300158,0
600600,300233,0
600600,300251,0
600600,300291,1
600600,300294,1
600600,300363,1
600600,300381,1
600600,300482,1
600600,600059,1
600600,600085,0
600600,600132,0
600600,600161,1
600600,600195,0
600600,600216,0
600600,600400,1
600600,600519,0
600600,600521,0
600600,600523,1
600600,600613,1
600600,600671,1
600600,600779,1
600600,600809,1
600600,600960,1
600600,601689,1
600600,601799,1
600600,603239,1
600600,603456,1
600609,000403,1
600609,000518,0
600609,000534,0
600609,000550,0
600609,000590,0
600609,000729,0
600609,000788,0
600609,000800,0
600609,000868,0
600609,000929,0
600609,000931,0
600609,000957,0
600609,002030,0
600609,002101,0
600609,002118,0
600609,002213,0
600609,002239,1
600609,002252,0
600609,002265,0
600609,002291,0
600609,002355,0
600609,002411,1
600609,002488,0
600609,002562,0
600609,002581,0
600609,002594,0
600609,002612,0
600609,002625,0
600609,002634,0
600609,002644,1
600609,002646,0
600609,002675,0
600609,002693,0
600609,002708,0
600609,002715,0
600609,002725,0
600609,002817,1
600609,002821,1
600609,002826,1
600609,300009,0
600609,300110,0
600609,300142,0
600609,300147,0
600609,300181,0
600609,300204,0
600609,300239,0
600609,300254,0
600609,300267,0
600609,300289,0
600609,300357,0
600609,300436,0
600609,300528,0
600609,300534,0
600609,300558,0
600609,300573,0
600609,300583,0
600609,300585,0
600609,300601,0
600609,600080,0
600609,600084,0
600609,600088,1
600609,600107,0
600609,600136,1
600609,600137,0
600609,600148,0
600609,600166,0
600609,600178,0
600609,600201,0
600609,600213,0
600609,600222,1
600609,600267,0
600609,600276,0
600609,600300,0
600609,600303,1
600609,600351,0
600609,600375,1
600609,600385,0
600609,600418,0
600609,600501,0
600609,600543,0
600609,600573,0
600609,600616,0
600609,600664,0
600609,600698,0
600609,600715,0
600609,600733,0
600609,600771,0
600609,600789,1
600609,600812,0
600609,600851,0
600609,600962,0
600609,601127,0
600609,601718,0
600609,603168,0
600609,603566,1
600609,603658,1
600609,603718,0
600613,000403,1
600613,000790,0
600613,000860,0
600613,002510,0
600613,002773,0
600613,300482,0
600613,600400,0
600613,600519,1
600613,600789,1
600616,000403,1
600616,000518,0
600616,000534,0
600616,000550,0
600616,000590,0
600616,000729,0
600616,000788,0
600616,000800,0
600616,000868,0
600616,000929,0
600616,000931,0
600616,000957,0
600616,002030,0
600616,002101,0
600616,002118,0
600616,002213,0
600616,002239,1
600616,002252,0
600616,002265,0
600616,002291,0
600616,002355,0
600616,002488,0
600616,002562,0
600616,002581,0
600616,002594,0
600616,002612,0
600616,002646,0
600616,002675,0
600616,002693,0
600616,002708,0
600616,002715,0
600616,002725,0
600616,002817,1
600616,002821,1
600616,002826,1
600616,300009,0
600616,300110,0
600616,300142,0
600616,300147,0
600616,300204,0
600616,300239,0
600616,300267,0
600616,300289,0
600616,300357,0
600616,300436,0
600616,300528,0
600616,300534,0
600616,300558,0
600616,300573,0
600616,300583,0
600616,300585,0
600616,300601,0
600616,600088,1
600616,600107,0
600616,600136,1
600616,600166,0
600616,600178,0
600616,600213,0
600616,600267,0
600616,600276,0
600616,600300,0
600616,600303,1
600616,600351,0
600616,600375,1
600616,600385,0
600616,600501,0
600616,600543,0
600616,600573,0
600616,600698,0
600616,600715,0
600616,600771,0
600616,600789,1
600616,600812,0
600616,600851,0
600616,601718,0
600616,603168,0
600616,603566,1
600616,603658,1
600616,603718,0
600664,000403,1
600664,000518,0
600664,000534,0
600664,000550,0
600664,000590,0
600664,000729,0
600664,000788,0
600664,000800,0
600664,000868,0
600664,000929,0
600664,000931,0
600664,000957,0
600664,002030,0
600664,002101,0
600664,002118,0
600664,002213,0
600664,002239,1
600664,002252,0
600664,002265,0
600664,002291,0
600664,002355,0
600664,002411,1
600664,002488,0
600664,002562,0
600664,002581,0
600664,002594,0
600664,002612,0
600664,002625,0
600664,002634,0
600664,002644,1
600664,002646,0
600664,002675,0
600664,002693,0
600664,002708,0
600664,002715,0
600664,002725,0
600664,002817,1
600664,002821,1
600664,002826,1
600664,300009,0
600664,300110,0
600664,300142,0
600664,300147,0
600664,300181,0
600664,300204,0
600664,300239,0
600664,300254,0
600664,300267,0
600664,300289,0
600664,300357,0
600664,300436,0
600664,300528,0
600664,300534,0
600664,300558,0
600664,300573,0
600664,300583,0
600664,300585,0
600664,300601,0
600664,600080,0
600664,600084,0
600664,600088,1
600664,600107,0
600664,600136,1
600664,600137,0
600664,600148,0
600664,600166,0
600664,600178,0
600664,600201,0
600664,600213,0
600664,600222,1
600664,600267,0
600664,600276,0
600664,600300,0
600664,600303,1
600664,600351,0
600664,600375,1
600664,600385,0
600664,600418,0
600664,600501,0
600664,600543,0
600664,600573,0
600664,600616,0
600664,600698,0
600664,600715,0
600664,600733,0
600664,600771,0
600664,600789,1
600664,600812,0
600664,600851,0
600664,600962,0
600664,601127,0
600664,601718,0
600664,603168,0
600664,603566,1
600664,603658,1
600664,603718,0
600671,000700,0
600671,002022,1
600671,002294,1
600671,002317,0
600671,002390,1
600671,002434,0
600671,002536,0
600671,002566,1
600671,002590,1
600671,300005,0
600671,300119,1
600671,300158,1
600671,300233,1
600671,300251,1
600671,300485,1
600671,600059,0
600671,600085,1
600671,600513,1
600671,600519,1
600671,600594,1
600671,601799,0
600671,603006,1
600671,603369,1
600671,603567,1
600671,603997,1
600686,000156,1
600686,000513,1
600686,000538,0
600686,000568,0
600686,000596,1
600686,000700,1
600686,000858,0
600686,000915,1
600686,000919,0
600686,002001,1
600686,002019,1
600686,002022,0
600686,002038,0
600686,002126,1
600686,002287,1
600686,002294,0
600686,002304,1
600686,002317,1
600686,002328,0
600686,002332,1
600686,002343,1
600686,002365,1
600686,002434,1
600686,002503,1
600686,002536,1
600686,002550,1
600686,002566,0
600686,002569,1
600686,002590,0
600686,002603,1
600686,002664,1
600686,002688,1
600686,002728,1
600686,300005,1
600686,300026,0
600686,300039,1
600686,300119,0
600686,300194,1
600686,300255,1
600686,300258,0
600686,300294,1
600686,300381,1
600686,300406,1
600686,300434,0
600686,300452,0
600686,300463,0
600686,300485,0
600686,600006,1
600686,600059,1
600686,600079,1
600686,600081,1
600686,600196,1
600686,600299,0
600686,600380,1
600686,600513,0
600686,600535,1
600686,600559,1
600686,600594,0
600686,600671,1
600686,600699,1
600686,600779,1
600686,601579,0
600686,601799,1
600686,603006,0
600686,603089,0
600686,603158,0
600686,603166,1
600686,603239,1
600686,603358,0
600686,603369,0
600686,603567,0
600686,603788,1
600686,603919,1
600686,603997,0
600698,000403,1
600698,000518,0
600698,000534,0
600698,000550,0
600698,000590,0
600698,000729,0
600698,000788,0
600698,000800,0
600698,000868,0
600698,000929,0
600698,000931,0
600698,000957,0
600698,002030,0
600698,002101,0
600698,002118,0
600698,002239,1
600698,002252,0
600698,002265,0
600698,002355,0
600698,002488,0
600698,002562,0
600698,002581,0
600698,002594,0
600698,002612,0
600698,002646,0
600698,002693,0
600698,002708,0
600698,002715,0
600698,002817,1
600698,002821,1
600698,002826,1
600698,300009,0
600698,300110,0
600698,300142,0
600698,300147,0
600698,300204,0
600698,300239,0
600698,300267,0
600698,300436,0
600698,300528,0
600698,300534,0
600698,300558,0
600698,300583,0
600698,300585,0
600698,300601,0
600698,600088,1
600698,600107,0
600698,600136,1
600698,600178,0
600698,600213,0
600698,600267,0
600698,600276,0
600698,600300,0
600698,600303,1
600698,600351,0
600698,600375,1
600698,600385,0
600698,600501,0
600698,600543,0
600698,600715,0
600698,600771,0
600698,600789,1
600698,600812,0
600698,600851,0
600698,601718,0
600698,603168,0
600698,603566,1
600698,603718,0
600699,000156,0
600699,000513,0
600699,000538,1
600699,000858,1
600699,002019,0
600699,002022,1
600699,002126,0
600699,002294,1
600699,002304,0
600699,002566,1
600699,002590,1
600699,002603,0
600699,002688,0
600699,002755,1
600699,300026,1
600699,300039,0
600699,300119,1
600699,300428,1
600699,300485,1
600699,300580,1
600699,600196,0
600699,600211,1
600699,600380,0
600699,600513,1
600699,600535,0
600699,600559,0
600699,600594,1
600699,600702,1
600699,603006,1
600699,603166,0
600699,603306,1
600699,603369,1
600699,603567,1
600699,603919,0
600699,603997,1
600702,000156,1
600702,000848,1
600702,002304,1
600702,002603,1
600702,002688,1
600702,300039,1
600702,300428,0
600702,300580,0
600702,600196,1
600702,600211,0
600702,600380,1
600702,600557,1
600702,600559,1
600702,601965,1
600702,603166,1
600702,603306,0
600702,603919,1
600715,000403,1
600715,000518,0
600715,000534,0
600715,000590,0
600715,000729,0
600715,000788,0
600715,000957,0
600715,002239,1
600715,002252,0
600715,002581,0
600715,002646,0
600715,002821,1
600715,300009,0
600715,300147,0
600715,300204,0
600715,300436,0
600715,300528,0
600715,300558,0
600715,300583,0
600715,300585,0
600715,300601,0
600715,600088,1
600715,600136,1
600715,600351,0
600715,600385,0
600715,600501,0
600715,600771,0
600715,600789,1
600715,600812,0
600715,600851,0
600733,000403,1
600733,000518,0
600733,000534,0
600733,000550,0
600733,000590,0
600733,000729,0
600733,000788,0
600733,000800,0
600733,000868,0
600733,000929,0
600733,000931,0
600733,000957,0
600733,002030,0
600733,002101,0
600733,002118,0
600733,002213,0
600733,002239,1
600733,002252,0
600733,002265,0
600733,002291,0
600733,002355,0
600733,002411,1
600733,002488,0
600733,002562,0
600733,002581,0
600733,002594,0
600733,002612,0
600733,002625,0
600733,002646,0
600733,002675,0
600733,002693,0
600733,002708,0
600733,002715,0
600733,002725,0
600733,002817,1
600733,002821,1
600733,002826,1
600733,300009,0
600733,300110,0
600733,300142,0
600733,300147,0
600733,300204,0
600733,300239,0
600733,300254,0
600733,300267,0
600733,300289,0
600733,300357,0
600733,300436,0
600733,300528,0
600733,300534,0
600733,300558,0
600733,300573,0
600733,300583,0
600733,300585,0
600733,300601,0
600733,600084,0
600733,600088,1
600733,600107,0
600733,600136,1
600733,600166,0
600733,600178,0
600733,600201,0
600733,600213,0
600733,600222,1
600733,600267,0
600733,600276,0
600733,600300,0
600733,600303,1
600733,600351,0
600733,600375,1
600733,600385,0
600733,600418,0
600733,600501,0
600733,600543,0
600733,600573,0
600733,600616,0
600733,600698,0
600733,600715,0
600733,600771,0
600733,600789,1
600733,600812,0
600733,600851,0
600733,600962,0
600733,601127,0
600733,601718,0
600733,603168,0
600733,603566,1
600733,603658,1
600733,603718,0
600741,000030,1
600741,000338,0
600741,000581,1
600741,000623,0
600741,000756,1
600741,000848,1
600741,000869,1
600741,000951,0
600741,000999,0
600741,002003,1
600741,002020,0
600741,002029,0
600741,002048,1
600741,002102,1
600741,002283,0
600741,002406,0
600741,002737,1
600741,300432,0
600741,300497,1
600741,600056,0
600741,600066,1
600741,600177,1
600741,600197,1
600741,600252,0
600741,600398,0
600741,600420,0
600741,600479,0
600741,600557,1
600741,600742,0
600741,600750,0
600741,600781,1
600741,601965,1
600741,603035,0
600741,603198,1
600741,603518,1
600741,603808,0
600741,603839,1
600742,000030,1
600742,600252,0
600750,000030,1
600750,000338,0
600750,000581,1
600750,000848,1
600750,000869,1
600750,000951,0
600750,000999,0
600750,002003,1
600750,002048,1
600750,002102,1
600750,002737,1
600750,300497,1
600750,600056,0
600750,600177,1
600750,600252,0
600750,600398,0
600750,600420,0
600750,600479,0
600750,600557,1
600750,600742,0
600750,600781,1
600750,601965,1
600750,603035,0
600750,603198,1
600750,603518,1
600750,603808,0
600750,603839,1
600771,000403,1
600771,000518,0
600771,000534,0
600771,000590,0
600771,000788,0
600771,002581,0
600771,002646,0
600771,002821,1
600771,300009,0
600771,300436,0
600771,300528,0
600771,300558,0
600771,300585,0
600771,300601,0
600771,600351,0
600771,600789,1
600779,000538,1
600779,000568,1
600779,000596,0
600779,000700,0
600779,000799,1
600779,000858,1
600779,000919,1
600779,002022,1
600779,002287,0
600779,002294,1
600779,002317,0
600779,002365,0
600779,002390,1
600779,002433,1
600779,002434,0
600779,002536,0
600779,002566,1
600779,002590,1
600779,300005,0
600779,300026,1
600779,300119,1
600779,300158,1
600779,300233,1
600779,300251,1
600779,300258,1
600779,300381,0
600779,300434,1
600779,300452,1
600779,300485,1
600779,600059,0
600779,600085,1
600779,600132,1
600779,600195,1
600779,600216,1
600779,600513,1
